"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"06037","5","33331","77","0","2016","1","",102,3473,3480,3458,75196134,38530135,1505795,1667,"",0.76,1.26,1.26,1.26,1.42,1.78,1.47,1.13,"",4,4.1,217,6.7,197,6.0,141,4.3,7440691,11.0,3528762,10.1,-10519,-0.7,81,5.1
"06037","5","333314","78","0","2016","1","",17,280,277,277,6657382,1959969,104977,1842,"",0.62,0.47,0.47,0.47,0.50,0.42,0.36,1.06,"",-1,-5.6,2,0.7,-8,-2.8,-15,-5.1,961669,16.9,-40396,-2.0,-6657,-6.0,305,19.8
"06037","5","333316","78","0","2016","1","",25,404,396,392,7584115,2653250,128832,1468,"",1.83,1.59,1.56,1.58,1.42,1.35,1.50,0.90,"",1,4.2,64,18.8,55,16.1,52,15.3,2543746,50.5,542391,25.7,13371,11.6,329,28.9
"06037","5","333318","78","0","2016","1","",60,2789,2807,2789,60954637,33916916,1271986,1678,"",0.65,1.46,1.46,1.46,1.78,2.26,1.96,1.23,"",4,7.1,151,5.7,150,5.6,104,3.9,3935276,6.9,3026767,9.8,-17233,-1.3,29,1.8
"06037","5","3334","76","0","2016","1","",58,903,905,894,9366226,5708188,282652,800,"",0.53,0.23,0.23,0.23,0.17,0.21,0.19,0.72,"",3,5.5,-182,-16.8,-173,-16.0,-168,-15.8,-2245518,-19.3,-1036025,-15.4,-75916,-21.2,-31,-3.7
"06037","5","33341","77","0","2016","1","",58,903,905,894,9366226,5708188,282652,800,"",0.53,0.23,0.23,0.23,0.17,0.21,0.19,0.72,"",3,5.5,-182,-16.8,-173,-16.0,-168,-15.8,-2245518,-19.3,-1036025,-15.4,-75916,-21.2,-31,-3.7
"06037","5","333413","78","0","2016","1","",10,92,90,91,992208,487268,24130,839,"",0.31,0.10,0.10,0.10,0.08,0.08,0.07,0.81,"",-2,-16.7,-137,-59.8,-142,-61.2,-141,-60.8,-1736582,-63.6,-835419,-63.2,-51951,-68.3,-70,-7.7
"06037","5","333414","78","0","2016","1","",11,152,161,159,1533857,1005796,36146,750,"",0.50,0.32,0.35,0.34,0.22,0.29,0.21,0.65,"",3,37.5,1,0.7,12,8.1,11,7.4,117227,8.3,52812,5.5,-4224,-10.5,20,2.7
"06037","5","333415","78","0","2016","1","",37,659,654,644,6840161,4215124,222376,807,"",0.66,0.26,0.26,0.26,0.18,0.23,0.22,0.72,"",2,5.7,-46,-6.5,-43,-6.2,-38,-5.6,-626163,-8.4,-253418,-5.7,-19741,-8.2,-20,-2.4
"06037","5","3335","76","0","2016","1","",253,3521,3512,3473,39768406,22691271,1107375,874,"",0.62,0.63,0.63,0.63,0.47,0.56,0.53,0.75,"",-4,-1.6,10,0.3,-40,-1.1,-22,-0.6,1391389,3.6,806515,3.7,3828,0.3,35,4.2
"06037","5","33351","77","0","2016","1","",253,3521,3512,3473,39768406,22691271,1107375,874,"",0.62,0.63,0.63,0.63,0.47,0.56,0.53,0.75,"",-4,-1.6,10,0.3,-40,-1.1,-22,-0.6,1391389,3.6,806515,3.7,3828,0.3,35,4.2
"06037","5","333511","78","0","2016","1","",46,764,752,756,8553583,4873937,256225,869,"",0.53,0.62,0.61,0.62,0.48,0.54,0.60,0.78,"",-7,-13.2,-101,-11.7,-101,-11.8,-97,-11.4,-1242948,-12.7,-601697,-11.0,-28406,-10.0,-10,-1.1
"06037","5","333514","78","0","2016","1","",64,826,830,786,11338964,5665598,300143,1072,"",0.41,0.42,0.43,0.41,0.39,0.41,0.42,0.94,"",1,1.6,114,16.0,96,13.1,69,9.6,2116772,23.0,850708,17.7,48452,19.3,88,8.9
"06037","5","333515","78","0","2016","1","",39,565,554,565,5592875,3559630,169296,766,"",0.71,0.72,0.71,0.73,0.49,0.62,0.59,0.68,"",1,2.6,-39,-6.5,-56,-9.2,-35,-5.8,-307699,-5.2,-257592,-6.7,-28276,-14.3,15,2.0
"06037","5","333517","78","0","2016","1","",89,1181,1197,1187,12613677,7597299,333968,817,"",0.96,0.95,0.96,0.97,0.65,0.82,0.70,0.67,"",0,0.0,-12,-1.0,-16,-1.3,-8,-0.7,515873,4.3,622912,8.9,7400,2.3,42,5.4
"06037","5","333519","78","0","2016","1","",15,185,179,179,1669307,994807,47743,709,"",0.79,0.49,0.47,0.48,0.25,0.35,0.27,0.53,"",1,7.1,48,35.0,37,26.1,49,37.7,309391,22.8,192184,23.9,4658,10.8,-58,-7.6
"06037","5","3336","76","0","2016","1","",20,475,472,450,8839742,3188721,172725,1460,"",0.34,0.15,0.15,0.15,0.13,0.13,0.13,0.88,"",-2,-9.1,-89,-15.8,-85,-15.3,-111,-19.8,-2551962,-22.4,-637728,-16.7,-31625,-15.5,-103,-6.6
"06037","5","33361","77","0","2016","1","",20,475,472,450,8839742,3188721,172725,1460,"",0.34,0.15,0.15,0.15,0.13,0.13,0.13,0.88,"",-2,-9.1,-89,-15.8,-85,-15.3,-111,-19.8,-2551962,-22.4,-637728,-16.7,-31625,-15.5,-103,-6.6
"06037","5","333611","78","0","2016","1","N",4,0,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","333612","78","0","2016","1","",6,131,130,128,2346237,862371,38487,1392,"",0.42,0.36,0.36,0.36,0.42,0.30,0.28,1.15,"",-1,-14.3,-21,-13.8,-15,-10.3,-16,-11.1,-705072,-23.1,-71510,-7.7,-2577,-6.3,-205,-12.8
"06037","5","333613","78","0","2016","1","N",2,0,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","333618","78","0","2016","1","N",8,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","3339","76","0","2016","1","",162,3704,3728,3691,52042615,24805977,1285908,1080,"",0.48,0.46,0.46,0.46,0.36,0.38,0.44,0.78,"",5,3.2,18,0.5,8,0.2,-83,-2.2,-4774002,-8.4,197654,0.8,-15755,-1.2,-93,-7.9
"06037","5","33391","77","0","2016","1","",21,561,565,557,11301998,3971499,235496,1550,"",0.36,0.36,0.36,0.36,0.36,0.30,0.37,0.98,"",-3,-12.5,-137,-19.6,-140,-19.9,-174,-23.8,-7233630,-39.0,-1177850,-22.9,-37573,-13.8,-454,-22.7
"06037","5","333911","78","0","2016","1","",14,525,530,523,10890850,3760470,224170,1593,"",0.38,0.63,0.64,0.64,0.67,0.53,0.69,1.04,"",-4,-22.2,-158,-23.1,-159,-23.1,-193,-27.0,-7480406,-40.7,-1290047,-25.5,-45362,-16.8,-437,-21.5
"06037","5","333912","78","0","2016","1","N",5,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","333913","78","0","2016","1","N",2,0,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","33392","77","0","2016","1","",30,845,857,854,8790051,5693025,241924,794,"",0.36,0.35,0.35,0.36,0.23,0.30,0.30,0.65,"",2,7.1,26,3.2,18,2.1,13,1.5,461264,5.5,542690,10.5,11759,5.1,25,3.3
"06037","5","333921","78","0","2016","1","",8,237,236,224,2627555,1590096,92589,870,"",0.90,0.87,0.86,0.82,0.55,0.73,1.14,0.65,"",1,14.3,7,3.0,7,3.1,-5,-2.2,-280271,-9.6,55312,3.6,2060,2.3,-105,-10.8
"06037","5","333922","78","0","2016","1","",11,239,242,240,2916135,1658585,88133,933,"",0.28,0.25,0.26,0.26,0.19,0.23,0.25,0.73,"",1,10.0,20,9.1,8,3.4,9,3.9,51538,1.8,103073,6.6,851,1.0,-33,-3.4
"06037","5","333923","78","0","2016","1","",3,17,15,17,173417,99815,4522,817,"",0.17,0.04,0.03,0.04,0.02,0.03,0.04,0.68,"",0,0.0,-1,-5.6,-3,-16.7,0,0.0,17045,10.9,76,0.1,134,3.1,136,20.0
"06037","5","333924","78","0","2016","1","",8,352,364,373,3072944,2344529,56680,651,"",0.44,0.47,0.48,0.49,0.27,0.42,0.23,0.57,"",0,0.0,0,0.0,6,1.7,9,2.5,672952,28.0,384229,19.6,8714,18.2,135,26.2
"06037","5","33399","77","0","2016","1","",111,2298,2306,2280,31950566,15141453,808488,1071,"",0.58,0.56,0.56,0.56,0.43,0.46,0.53,0.77,"",6,5.7,129,5.9,130,6.0,78,3.5,1998364,6.7,832814,5.8,10059,1.3,15,1.4
"06037","5","333991","78","0","2016","1","N",5,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","333992","78","0","2016","1","",19,383,389,385,5763452,2621428,140324,1150,"",0.74,0.80,0.81,0.81,0.59,0.72,0.83,0.73,"",0,0.0,-21,-5.2,-21,-5.1,-25,-6.1,-141310,-2.4,-115448,-4.2,-13472,-8.8,37,3.3
"06037","5","333993","78","0","2016","1","",14,348,338,329,5460180,2346266,130106,1241,"",0.43,0.55,0.53,0.52,0.49,0.44,0.57,0.91,"",1,7.7,14,4.2,9,2.7,11,3.5,148553,2.8,24968,1.1,-3725,-2.8,-9,-0.7
"06037","5","333994","78","0","2016","1","",8,84,88,89,1183813,594708,31428,1047,"",0.45,0.27,0.28,0.29,0.22,0.23,0.22,0.79,"",0,0.0,4,5.0,10,12.8,10,12.7,104031,9.6,49510,9.1,2110,7.2,-4,-0.4
"06037","5","333995","78","0","2016","1","",7,224,227,229,2900652,1522377,78550,984,"",0.39,0.43,0.43,0.45,0.38,0.38,0.49,0.86,"",1,16.7,-6,-2.6,-5,-2.2,-5,-2.1,-478796,-14.2,-57715,-3.7,-17984,-18.6,-137,-12.2
"06037","5","333996","78","0","2016","1","",8,462,461,463,5847621,2889815,172033,974,"",0.67,0.79,0.79,0.81,0.46,0.58,0.79,0.58,"",0,0.0,-30,-6.1,-32,-6.5,-24,-4.9,94659,1.6,-61240,-2.1,-3416,-1.9,72,8.0
"06037","5","333997","78","0","2016","1","N",3,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","333999","78","0","2016","1","",47,739,745,721,9713862,4764928,237469,1017,"",0.66,0.62,0.62,0.61,0.47,0.52,0.52,0.76,"",3,6.8,171,30.1,173,30.2,105,17.0,2076197,27.2,978614,25.8,48475,25.6,13,1.3
"06037","5","334","75","0","2016","1","",673,43183,43160,42909,1738598119,306430408,16407106,3104,"",0.72,1.34,1.33,1.33,1.76,1.10,1.15,1.32,"",19,2.9,5444,14.4,5379,14.2,5336,14.2,578763967,49.9,40201775,15.1,1455581,9.7,737,31.1
"06037","5","3341","76","0","2016","1","",65,2112,2110,2101,60555465,15032014,735402,2210,"",0.77,0.42,0.42,0.42,0.30,0.35,0.31,0.73,"",6,10.2,564,36.4,523,33.0,534,34.1,19311615,46.8,4626680,44.5,178074,32.0,186,9.2
"06037","5","33411","77","0","2016","1","",65,2112,2110,2101,60555465,15032014,735402,2210,"",0.77,0.42,0.42,0.42,0.30,0.35,0.31,0.73,"",6,10.2,564,36.4,523,33.0,534,34.1,19311615,46.8,4626680,44.5,178074,32.0,186,9.2
"06037","5","334111","78","0","2016","1","",28,1350,1360,1365,44463873,9715309,451367,2518,"",0.82,0.42,0.42,0.42,0.32,0.41,0.28,0.75,"",2,7.7,363,36.8,375,38.1,390,40.0,16474111,58.9,3258859,50.5,111435,32.8,326,14.9
"06037","5","334112","78","0","2016","1","",9,314,315,310,8333014,2137949,118276,2048,"",0.75,0.55,0.55,0.55,0.42,0.33,0.45,0.76,"",-2,-18.2,25,8.7,-10,-3.1,-12,-3.7,-601953,-6.7,1070,0.1,-8322,-6.6,-155,-7.0
"06037","5","334118","78","0","2016","1","",28,448,435,426,7758578,3178756,165759,1368,"",0.74,0.35,0.34,0.34,0.19,0.24,0.32,0.57,"",6,27.3,176,64.7,158,57.0,156,57.8,3439457,79.6,1366751,75.4,74961,82.6,151,12.4
"06037","5","3342","76","0","2016","1","",89,2766,2743,2755,75245600,19367326,1059042,2101,"",0.79,1.03,1.03,1.04,1.00,0.92,0.78,0.97,"",2,2.3,-118,-4.1,-146,-5.1,-124,-4.3,5561013,8.0,-793464,-3.9,-69732,-6.2,242,13.0
"06037","5","33421","77","0","2016","1","",12,491,475,475,27226861,3494729,202646,4360,"",0.56,0.86,0.83,0.83,1.39,0.72,0.56,1.66,"",-1,-7.7,116,30.9,103,27.7,104,28.0,14260540,110.0,851953,32.2,47960,31.0,1684,62.9
"06037","5","334210","78","0","2016","1","",12,491,475,475,27226861,3494729,202646,4360,"",0.56,0.86,0.83,0.83,1.39,0.72,0.56,1.66,"",-1,-7.7,116,30.9,103,27.7,104,28.0,14260540,110.0,851953,32.2,47960,31.0,1684,62.9
"06037","5","33422","77","0","2016","1","",52,1831,1816,1825,42566667,12933178,729910,1795,"",0.86,1.18,1.18,1.20,0.97,1.09,0.97,0.82,"",3,6.1,-112,-5.8,-131,-6.7,-122,-6.3,-5434761,-11.3,-758686,-5.5,-47859,-6.2,-103,-5.4
"06037","5","334220","78","0","2016","1","",52,1831,1816,1825,42566667,12933178,729910,1795,"",0.86,1.18,1.18,1.20,0.97,1.09,0.97,0.82,"",3,6.1,-112,-5.8,-131,-6.7,-122,-6.3,-5434761,-11.3,-758686,-5.5,-47859,-6.2,-103,-5.4
"06037","5","33429","77","0","2016","1","",25,444,452,455,5452072,2939419,126486,931,"",0.81,0.80,0.82,0.83,0.46,0.70,0.52,0.57,"",0,0.0,-122,-21.6,-118,-20.7,-106,-18.9,-3264766,-37.5,-886731,-23.2,-69833,-35.6,-254,-21.4
"06037","5","334290","78","0","2016","1","",25,444,452,455,5452072,2939419,126486,931,"",0.81,0.80,0.82,0.83,0.46,0.70,0.52,0.57,"",0,0.0,-122,-21.6,-118,-20.7,-106,-18.9,-3264766,-37.5,-886731,-23.2,-69833,-35.6,-254,-21.4
"06037","5","3343","76","0","2016","1","",37,745,763,770,14438740,5062489,275080,1463,"",1.03,1.20,1.23,1.25,1.07,1.03,0.92,0.87,"",1,2.8,91,13.9,120,18.7,121,18.6,2413479,20.1,577722,12.9,22570,8.9,37,2.6
"06037","5","33431","77","0","2016","1","",37,745,763,770,14438740,5062489,275080,1463,"",1.03,1.20,1.23,1.25,1.07,1.03,0.92,0.87,"",1,2.8,91,13.9,120,18.7,121,18.6,2413479,20.1,577722,12.9,22570,8.9,37,2.6
"06037","5","334310","78","0","2016","1","",37,745,763,770,14438740,5062489,275080,1463,"",1.03,1.20,1.23,1.25,1.07,1.03,0.92,0.87,"",1,2.8,91,13.9,120,18.7,121,18.6,2413479,20.1,577722,12.9,22570,8.9,37,2.6
"06037","5","3344","76","0","2016","1","",207,13561,13564,13439,807321167,91410008,4740614,4593,"",0.76,1.19,1.19,1.19,2.33,0.95,0.95,1.96,"",6,3.0,5136,61.0,5107,60.4,4995,59.2,586256943,265.2,35766912,64.3,1573811,49.7,2579,128.1
"06037","5","33441","77","0","2016","1","",207,13561,13564,13439,807321167,91410008,4740614,4593,"",0.76,1.19,1.19,1.19,2.33,0.95,0.95,1.96,"",6,3.0,5136,61.0,5107,60.4,4995,59.2,586256943,265.2,35766912,64.3,1573811,49.7,2579,128.1
"06037","5","334412","78","0","2016","1","",28,667,667,644,8463505,4040970,205229,987,"",0.95,0.75,0.75,0.73,0.56,0.67,0.56,0.76,"",0,0.0,-11,-1.6,-23,-3.3,-33,-4.9,-1294534,-13.3,-179973,-4.3,-11069,-5.1,-114,-10.4
"06037","5","334413","78","0","2016","1","",61,7622,7600,7527,737061520,53344419,2683313,7477,"",0.76,1.34,1.33,1.33,2.91,0.93,0.99,2.18,"",2,3.4,5163,210.0,5122,206.7,5046,203.4,587771448,393.7,33752458,172.3,1522463,131.2,2833,61.0
"06037","5","334416","78","0","2016","1","",29,967,971,979,8668704,5737435,296741,686,"",1.33,1.83,1.84,1.87,1.22,1.66,1.50,0.66,"",1,3.6,-60,-5.8,-52,-5.1,-37,-3.6,127585,1.5,-97229,-1.7,-19226,-6.1,43,6.7
"06037","5","334417","78","0","2016","1","",14,1241,1240,1254,15025620,8141785,472806,928,"",0.90,1.99,1.98,2.01,1.42,1.94,1.86,0.71,"",0,0.0,-64,-4.9,-58,-4.5,-21,-1.6,-1355867,-8.3,1826989,28.9,105046,28.6,-47,-4.8
"06037","5","334418","78","0","2016","1","",25,1269,1281,1265,15598643,8588254,481583,944,"",0.46,0.74,0.75,0.74,0.64,0.77,0.69,0.87,"",1,4.2,91,7.7,104,8.8,62,5.2,1499818,10.6,712332,9.0,24555,5.4,30,3.3
"06037","5","334419","78","0","2016","1","",50,1795,1805,1770,22503175,11557145,600942,967,"",0.70,0.93,0.93,0.92,0.64,0.83,0.80,0.68,"",2,4.2,17,1.0,14,0.8,-22,-1.2,-491507,-2.1,-247665,-2.1,-47958,-7.4,-23,-2.3
"06037","5","3345","76","0","2016","1","",232,23245,23208,23068,771586478,171259630,9377375,2561,"",0.59,1.91,1.90,1.90,2.28,1.54,1.86,1.20,"",1,0.4,-99,-0.4,-92,-0.4,-69,-0.3,-33688576,-4.2,812504,0.5,-203029,-2.1,-102,-3.8
"06037","5","33451","77","0","2016","1","",232,23245,23208,23068,771586478,171259630,9377375,2561,"",0.59,1.91,1.90,1.90,2.28,1.54,1.86,1.20,"",1,0.4,-99,-0.4,-92,-0.4,-69,-0.3,-33688576,-4.2,812504,0.5,-203029,-2.1,-102,-3.8
"06037","5","334510","78","0","2016","1","",33,2642,2672,2674,81349658,19167623,1154258,2350,"",0.56,1.38,1.39,1.40,1.41,0.97,1.47,1.02,"",2,6.5,-48,-1.8,-12,-0.4,6,0.2,-2063298,-2.5,281201,1.5,8159,0.7,-44,-1.8
"06037","5","334511","78","0","2016","1","",44,15528,15466,15323,589000484,117386030,6458017,2935,"",0.93,4.17,4.13,4.11,4.74,3.48,4.22,1.15,"",-1,-2.2,126,0.8,115,0.7,91,0.6,-37740143,-6.0,1278586,1.1,-58051,-0.9,-210,-6.7
"06037","5","334512","78","0","2016","1","",10,100,112,114,2239733,755196,43546,1585,"",0.44,0.18,0.20,0.21,0.18,0.15,0.20,0.92,"",2,25.0,-99,-49.7,-83,-42.6,-67,-37.0,-857455,-27.7,-554059,-42.3,-35220,-44.7,342,27.5
"06037","5","334513","78","0","2016","1","",50,1725,1727,1717,32580436,11631698,558030,1455,"",0.55,0.90,0.90,0.90,0.80,0.69,0.76,0.89,"",-1,-2.0,-79,-4.4,-81,-4.5,-90,-5.0,4257858,15.0,-504584,-4.2,-47161,-7.8,249,20.6
"06037","5","334514","78","0","2016","1","N",7,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","334515","78","0","2016","1","",36,853,838,834,29723187,6235850,360620,2717,"",0.69,0.74,0.72,0.73,0.86,0.55,0.67,1.18,"",2,5.9,-26,-3.0,-33,-3.8,-35,-4.0,2555009,9.4,373060,6.4,29857,9.0,323,13.5
"06037","5","334516","78","0","2016","1","N",10,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",-3,-23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","334517","78","0","2016","1","",7,334,331,336,5499082,2259255,114987,1268,"",0.55,0.85,0.84,0.86,0.51,0.59,0.72,0.60,"",2,40.0,-1,-0.3,-6,-1.8,-8,-2.3,-345147,-5.9,-41204,-1.8,-11814,-9.3,-59,-4.4
"06037","5","334519","78","0","2016","1","",35,1775,1776,1787,26940020,11852183,596133,1165,"",0.63,1.57,1.56,1.58,1.14,1.30,1.29,0.73,"",-2,-5.4,29,1.7,16,0.9,35,2.0,883021,3.4,156722,1.3,-75417,-11.2,21,1.8
"06037","5","3346","76","0","2016","1","",43,754,772,776,9450669,4298941,219593,947,"",1.16,1.57,1.60,1.64,0.71,1.52,1.29,0.44,"",3,7.5,-130,-14.7,-133,-14.7,-121,-13.5,-1090507,-10.3,-788579,-15.5,-46113,-17.4,41,4.5
"06037","5","33461","77","0","2016","1","",43,754,772,776,9450669,4298941,219593,947,"",1.16,1.57,1.60,1.64,0.71,1.52,1.29,0.44,"",3,7.5,-130,-14.7,-133,-14.7,-121,-13.5,-1090507,-10.3,-788579,-15.5,-46113,-17.4,41,4.5
"06037","5","334613","78","0","2016","1","",7,317,308,305,3170602,1452935,65194,787,"",1.66,2.47,2.39,2.39,0.76,4.77,3.00,0.31,"",-1,-12.5,-113,-26.3,-119,-27.9,-114,-27.2,-1362574,-30.1,-817095,-36.0,-46941,-41.9,-33,-4.0
"06037","5","334614","78","0","2016","1","",36,437,464,471,6280067,2846006,154399,1056,"",1.09,1.24,1.32,1.36,0.68,1.13,1.04,0.52,"",4,12.5,-17,-3.7,-14,-2.9,-7,-1.5,272067,4.5,28516,1.0,828,0.5,73,7.4
"06037","5","335","75","0","2016","1","",317,9335,9366,9412,139322003,61408480,2995042,1144,"",0.83,0.79,0.79,0.80,0.69,0.69,0.67,0.87,"",9,2.9,153,1.7,144,1.6,183,2.0,6869674,5.2,1778112,3.0,-67292,-2.2,38,3.4
"06037","5","3351","76","0","2016","1","",109,2664,2659,2639,34754998,16712860,863411,1007,"",1.48,1.80,1.79,1.78,1.50,1.62,1.34,0.84,"",0,0.0,116,4.6,102,4.0,72,2.8,2292811,7.1,866092,5.5,15615,1.8,31,3.2
"06037","5","33511","77","0","2016","1","",7,177,176,172,2311621,632446,27999,1016,"",0.77,0.75,0.74,0.73,0.50,0.35,0.19,0.67,"",-1,-12.5,-44,-19.9,-45,-20.4,-54,-23.9,-274981,-10.6,-315188,-33.3,-22788,-44.9,122,13.6
"06037","5","335110","78","0","2016","1","",7,177,176,172,2311621,632446,27999,1016,"",0.77,0.75,0.74,0.73,0.50,0.35,0.19,0.67,"",-1,-12.5,-44,-19.9,-45,-20.4,-54,-23.9,-274981,-10.6,-315188,-33.3,-22788,-44.9,122,13.6
"06037","5","33512","77","0","2016","1","",102,2487,2483,2467,32443377,16080414,835412,1007,"",1.58,2.00,1.98,1.98,1.74,1.89,1.68,0.88,"",1,1.0,160,6.9,147,6.3,126,5.4,2567792,8.6,1181280,7.9,38403,4.8,23,2.3
"06037","5","335121","78","0","2016","1","",32,493,488,492,5394195,2973404,161174,845,"",1.51,1.68,1.65,1.68,1.34,1.56,1.49,0.80,"",1,3.2,43,9.6,36,8.0,39,8.6,457155,9.3,238010,8.7,10351,6.9,4,0.5
"06037","5","335122","78","0","2016","1","",54,1514,1525,1519,20466928,9951037,485041,1036,"",1.84,2.19,2.19,2.18,1.92,2.10,1.64,0.88,"",3,5.9,149,10.9,152,11.1,131,9.4,1773941,9.5,1173149,13.4,42895,9.7,-10,-1.0
"06037","5","335129","78","0","2016","1","",16,480,470,456,6582254,3155973,189197,1080,"",1.16,1.86,1.81,1.77,1.66,1.70,2.01,0.92,"",-3,-15.8,-32,-6.2,-41,-8.0,-44,-8.8,336696,5.4,-229879,-6.8,-14843,-7.3,134,14.2
"06037","5","3352","76","0","2016","1","",24,922,931,924,10797224,6033488,289043,897,"",0.94,0.48,0.48,0.48,0.35,0.44,0.46,0.73,"",0,0.0,-40,-4.2,-39,-4.0,-61,-6.2,-816487,-7.0,-234290,-3.7,-33909,-10.5,-22,-2.4
"06037","5","33521","77","0","2016","1","",14,97,95,93,979509,596644,20984,793,"",1.03,0.28,0.27,0.27,0.18,0.24,0.21,0.66,"",1,7.7,17,21.2,8,9.2,0,0.0,52296,5.6,19575,3.4,967,4.8,-30,-3.6
"06037","5","335210","78","0","2016","1","",14,97,95,93,979509,596644,20984,793,"",1.03,0.28,0.27,0.27,0.18,0.24,0.21,0.66,"",1,7.7,17,21.2,8,9.2,0,0.0,52296,5.6,19575,3.4,967,4.8,-30,-3.6
"06037","5","33522","77","0","2016","1","",10,825,836,831,9817715,5436844,268059,909,"",0.84,0.53,0.53,0.52,0.39,0.48,0.51,0.74,"",-1,-9.1,-57,-6.5,-47,-5.3,-61,-6.8,-868783,-8.1,-253865,-4.5,-34876,-11.5,-19,-2.0
"06037","5","335221","78","0","2016","1","",7,785,794,789,9406828,5161736,251198,917,"",1.13,1.77,1.76,1.74,1.69,1.83,1.50,0.96,"",-2,-22.2,-54,-6.4,-47,-5.6,-60,-7.1,-835442,-8.2,-287118,-5.3,-36743,-12.8,-18,-1.9
"06037","5","335222","78","0","2016","1","N",1,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","335228","78","0","2016","1","N",2,0,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","3353","76","0","2016","1","",89,1894,1913,1913,25945120,12476103,617810,1047,"",0.65,0.44,0.44,0.44,0.32,0.36,0.43,0.73,"",5,6.0,151,8.7,165,9.4,157,8.9,3169997,13.9,1100854,9.7,23011,3.9,45,4.5
"06037","5","33531","77","0","2016","1","",89,1894,1913,1913,25945120,12476103,617810,1047,"",0.65,0.44,0.44,0.44,0.32,0.36,0.43,0.73,"",5,6.0,151,8.7,165,9.4,157,8.9,3169997,13.9,1100854,9.7,23011,3.9,45,4.5
"06037","5","335311","78","0","2016","1","",25,438,449,445,6287374,2890098,145740,1089,"",1.12,0.56,0.58,0.57,0.45,0.49,0.63,0.79,"",-1,-3.8,58,15.3,66,17.2,58,15.0,972764,18.3,442227,18.1,11264,8.4,23,2.2
"06037","5","335312","78","0","2016","1","",26,715,730,712,10275564,4829974,250536,1099,"",0.85,0.62,0.64,0.63,0.52,0.52,0.60,0.83,"",-1,-3.7,9,1.3,23,3.3,-4,-0.6,757318,8.0,103544,2.2,-832,-0.3,67,6.5
"06037","5","335313","78","0","2016","1","",13,374,371,370,4807985,2262314,110151,995,"",0.36,0.36,0.36,0.36,0.25,0.28,0.33,0.69,"",3,30.0,61,19.5,59,18.9,59,19.0,947638,24.5,274423,13.8,12235,12.5,43,4.5
"06037","5","335314","78","0","2016","1","",25,367,363,386,4574197,2493717,111383,946,"",0.52,0.27,0.26,0.28,0.16,0.22,0.25,0.61,"",4,19.0,23,6.7,17,4.9,44,12.9,492277,12.1,280660,12.7,344,0.3,33,3.6
"06037","5","3359","76","0","2016","1","",95,3855,3863,3936,67824661,26186029,1224778,1343,"",0.66,0.96,0.96,0.98,1.00,0.86,0.68,1.04,"",4,4.4,-74,-1.9,-84,-2.1,15,0.4,2223353,3.4,45456,0.2,-72009,-5.6,60,4.7
